Date,Sampling #,Year,Year Day ,Ring,Plot,Species observed,Initial Growth subplot 1,Initial Growth subplot 2,Initial Growth subplot 3,Leaves subplot 1,Leaves subplot 2,Leaves subplot 3,Flower subplot 1,Flower subplot 2,Flower subplot 3,Open Flowers subplot 1,Open Flowers subplot 2,Open Flowers subplot 3,Fruits subplot 1,Fruits subplot 2,Fruits subplot 3,Ripe Fruits subplot 1,Ripe Fruits subplot 2,Ripe Fruits subplot 3,Notes,
6/20/2023,7,2023,171,4,185,lesca,,,,1,1,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,4,185,lesca,,,,1,,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,4,185,lesca,,,,1,,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,4,185,lesca,,,,1,,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,4,185,lesca,,,,1,,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,4,185,lesca,,,,1,,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,4,185,lesca,,,,1,,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,4,185,lesca,,,,1,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,4,185,lesca,,,,1,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,4,185,lesca,,,,1,,,,,,,,,1,,,,,,,
8/28/2023,17,2023,240,4,185,lesca,,,,1,,,,,,,,,1,,,,,,,
9/5/2023,18,2023,248,4,185,lesca,,,,1,,,,,,,,,1,,,,,,,
9/11/2023,19,2023,254,4,185,lesca,,,,1,,,,,,,,,1,,,,,,,
9/18/2023,20,2023,261,4,185,lesca,,,,1,,,,,,,,,1,,,,,,,
9/26/2023,21,2023,269,4,185,lesca,,,,1,,,,,,,,,,,,1,,,,
5/9/2023,1,2023,129,4,185,schsc,1,1,1,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,4,185,schsc,,,,1,1,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,4,185,schsc,,,,1,1,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,4,185,schsc,,,,1,1,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,4,185,schsc,,,,1,1,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,4,185,schsc,,,,1,1,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,4,185,schsc,,,,1,1,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,4,185,schsc,,,,1,1,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,4,185,schsc,,,,1,1,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,4,185,schsc,,,,1,1,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,4,185,schsc,,,,1,1,1,,,,,,,,,,,,,,
7/24/2023,12,2023,205,4,185,schsc,,,,1,1,1,,,,,,,,,,,,,,
8/2/2023,13,2023,214,4,185,schsc,,,,1,1,1,,,,,,,,,,,,,,
8/7/2023,14,2023,219,4,185,schsc,,,,1,1,1,,,,,,,,,,,,,,
8/15/2023,15,2023,227,4,185,schsc,,,,1,1,1,,,,,,,,,,,,,,
8/21/2023,16,2023,233,4,185,schsc,,,,1,1,1,,,,,,,,,,,,,,
8/28/2023,17,2023,240,4,185,schsc,,,,1,1,1,,,,,,,,,,,,,,
9/5/2023,18,2023,248,4,185,schsc,,,,1,1,1,,,,,,,,,,,,,,
9/11/2023,19,2023,254,4,185,schsc,,,,1,1,1,,,,,,,,,,,,,,
9/18/2023,20,2023,261,4,185,schsc,,,,1,1,1,,,,,,,,,,,,,,
9/26/2023,21,2023,269,4,185,schsc,,,,1,1,1,,,,,,,,,,,,,,
5/9/2023,1,2023,129,4,185,solri,,,,,,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,4,185,solri,,,,,,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,4,185,solri,,,,,,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,4,185,solri,,,,,,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,4,185,solri,,,,,,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,4,185,solri,,,,,,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,4,185,solri,,,,,,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,4,185,solri,,,,,,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,4,185,solri,,,,,,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,4,185,solri,,,,,,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,4,185,solri,,,,,,1,,,,,,,,,,,,,,
7/24/2023,12,2023,205,4,185,solri,,,,,,1,,,,,,,,,,,,,,
8/2/2023,13,2023,214,4,185,solri,,,,,,1,,,,,,,,,,,,,,
8/7/2023,14,2023,219,4,185,solri,,,,,,1,,,,,,,,,,,,,,
8/15/2023,15,2023,227,4,185,solri,,,,,,1,,,,,,,,,,,,,,
8/21/2023,16,2023,233,4,185,solri,,,,,,1,,,,,,,,,,,,,,
8/28/2023,17,2023,240,4,185,solri,,,,,,1,,,,,,,,,,,,,,
9/5/2023,18,2023,248,4,185,solri,,,,,,1,,,,,,,,,,,,,,
9/11/2023,19,2023,254,4,185,solri,,,,,,1,,,,,,,,,,,,,,
9/18/2023,20,2023,261,4,185,solri,,,,,,1,,,,,,,,,,,,,,
9/26/2023,21,2023,269,4,185,solri,,,,,,1,,,,,,,,,,,,,,
5/9/2023,1,2023,129,4,186,andge,1,1,1,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,4,186,andge,,,,1,1,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,4,186,andge,,,,1,1,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,4,186,andge,,,,1,1,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,4,186,andge,,,,1,1,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,4,186,andge,,,,1,1,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,4,186,andge,,,,1,1,1,,,,,,,,,,,,,droughted,
6/27/2023,8,2023,178,4,186,andge,,,,1,1,1,,,,,,,,,,,,,droughted,
7/3/2023,9,2023,184,4,186,andge,,,,1,1,1,,,,,,,,,,,,,droughted,
7/10/2023,10,2023,191,4,186,andge,,,,1,1,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,4,186,andge,,,,1,1,1,,,,,,,,,,,,,1 & 2 almost dead,
7/24/2023,12,2023,205,4,186,andge,,,,1,1,1,,,,,,,,,,,,,1 & 2 almost dead,
8/2/2023,13,2023,214,4,186,andge,,,,1,1,1,,,,,,,,,,,,,1 & 2 almost dead,
8/7/2023,14,2023,219,4,186,andge,,,,1,1,1,,,,,,,,,,,,,1 & 2 almost dead,
8/15/2023,15,2023,227,4,186,andge,,,,1,1,1,,,,,,,,,,,,,1 & 2 almost dead,
8/21/2023,16,2023,233,4,186,andge,,,,1,1,1,,,1,1,1,,,,,,,,,
8/28/2023,17,2023,240,4,186,andge,,,,1,1,1,,,,1,1,1,,,,,,,,
9/5/2023,18,2023,248,4,186,andge,,,,1,1,1,,,,1,1,1,1,1,1,,,,,
9/11/2023,19,2023,254,4,186,andge,,,,1,1,1,,,,,,,1,1,1,,,,,
9/18/2023,20,2023,261,4,186,andge,,,,1,1,1,,,,,,,1,1,1,,,,,
9/26/2023,21,2023,269,4,186,andge,,,,1,1,1,,,,,,,1,1,1,,,,,
5/9/2023,1,2023,129,4,186,broin,,,,,,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,4,186,broin,,,,,,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,4,186,broin,,,,,,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,4,186,broin,,,,,,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,4,186,broin,,,,,,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,4,186,broin,,,,,,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,4,186,broin,,,,,,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,4,186,broin,,,,,,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,4,186,broin,,,,,,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,4,186,broin,,,,,,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,4,186,broin,,,,,,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,4,186,broin,,,,,,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,4,186,broin,,,,,,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,4,186,broin,,,,,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,4,186,broin,,,,,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,4,186,broin,,,,,,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,4,186,broin,,,,,,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,4,186,broin,,,,,,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,4,186,broin,,,,,,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,4,186,broin,,,,,,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,4,186,broin,,,,,,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,4,186,luppe,,,,1,1,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,4,186,luppe,,,,1,1,,1,1,,,,,,,,,,,,
5/22/2023,3,2023,142,4,186,luppe,,,,1,1,,1,1,,1,1,,,,,,,,,
5/31/2023,4,2023,151,4,186,luppe,,,,1,1,,,1,,,1,,,1,,,,,eaten in 1,
6/6/2023,5,2023,157,4,186,luppe,,,,1,1,,,,,,,,,1,,,,,,
6/13/2023,6,2023,164,4,186,luppe,,,,1,1,,,,,,,,,1,,,,,,
6/20/2023,7,2023,171,4,186,luppe,,,,1,,,,,,,,,,,,,,,Done (All),
6/27/2023,8,2023,178,4,186,luppe,,,,,,,,,,,,,,,,,,,Done (All),
7/3/2023,9,2023,184,4,186,luppe,,,,,,,,,,,,,,,,,,,Done (All),
7/10/2023,10,2023,191,4,186,luppe,,,,,,,,,,,,,,,,,,,Done (All),
7/18/2023,11,2023,199,4,186,luppe,,,,,,,,,,,,,,,,,,,Done (All),
7/24/2023,12,2023,205,4,186,luppe,,,,,,,,,,,,,,,,,,,Done (All),
8/2/2023,13,2023,214,4,186,luppe,,,,,,,,,,,,,,,,,,,Done (All),
8/7/2023,14,2023,219,4,186,luppe,,,,,,,,,,,,,,,,,,,Done (All),
8/15/2023,15,2023,227,4,186,luppe,,,,,,,,,,,,,,,,,,,Done (All),
8/21/2023,16,2023,233,4,186,luppe,,,,1,,,,,,,,,,,,,,,leaves present,
8/28/2023,17,2023,240,4,186,luppe,,,,,,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,4,186,luppe,,,,,,,,,,,,,,,,,,,leaves gone,
9/11/2023,19,2023,254,4,186,luppe,,,,,,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,4,186,luppe,,,,,,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,4,186,luppe,,,,,,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,4,186,poapr,,,,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,4,186,poapr,,,,1,1,1,1,1,1,,,,,,,,,,,
5/22/2023,3,2023,142,4,186,poapr,,,,1,1,1,1,1,1,,,,,,,,,,,
5/31/2023,4,2023,151,4,186,poapr,,,,1,1,1,1,1,1,1,1,1,,,,,,,,
6/6/2023,5,2023,157,4,186,poapr,,,,1,1,1,1,1,1,1,1,1,,,,,,,,
6/13/2023,6,2023,164,4,186,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
6/20/2023,7,2023,171,4,186,poapr,,,,1,1,1,,,,,,,,,,,1,1,,
6/27/2023,8,2023,178,4,186,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
7/3/2023,9,2023,184,4,186,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
7/10/2023,10,2023,191,4,186,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
7/18/2023,11,2023,199,4,186,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
7/24/2023,12,2023,205,4,186,poapr,,,,1,1,1,,,,,,,,,,1,1,1,,
8/2/2023,13,2023,214,4,186,poapr,,,,,1,1,,,,,,,,,,1,1,1,,
8/7/2023,14,2023,219,4,186,poapr,,,,,,1,,,,,,,,,,,,,,
8/15/2023,15,2023,227,4,186,poapr,,,,,,1,,,,,,,,,,,,1,,
8/21/2023,16,2023,233,4,186,poapr,,,,1,1,1,,,,,,,,,,,,,leaves present,
8/28/2023,17,2023,240,4,186,poapr,,,,1,1,1,,,,,,,,,,,,,leaves brown now,
9/5/2023,18,2023,248,4,186,poapr,,,,1,1,1,,,,,,,,,,,,,leaves present,
9/11/2023,19,2023,254,4,186,poapr,,,,1,1,1,,,,,,,,,,,,,,
9/18/2023,20,2023,261,4,186,poapr,,,,1,1,1,,,,,,,,,,,,,,
9/26/2023,21,2023,269,4,186,poapr,,,,1,1,1,,,,,,,,,,,,,,
5/9/2023,1,2023,129,4,186,solri,,,,,,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,4,186,solri,,,,,,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,4,186,solri,,,,,,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,4,186,solri,,,,,,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,4,186,solri,,,,,,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,4,186,solri,,,,,,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,4,186,solri,,,,,,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,4,186,solri,,,,,,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,4,186,solri,,,,,,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,4,186,solri,,,,,,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,4,186,solri,,,,,,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,4,186,solri,,,,,,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,4,186,solri,,,,,,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,4,186,solri,,,,,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,4,186,solri,,,,,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,4,186,solri,,,,,,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,4,186,solri,,,,,,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,4,186,solri,,,,,,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,4,186,solri,,,,,,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,4,186,solri,,,,,,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,4,186,solri,,,,,,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,4,224,agrre,,,,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,4,224,agrre,,,,1,1,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,4,224,agrre,,,,1,1,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,4,224,agrre,,,,1,1,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,4,224,agrre,,,,1,1,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,4,224,agrre,,,,1,1,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,4,224,agrre,,,,1,1,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,4,224,agrre,,,,1,1,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,4,224,agrre,,,,1,1,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,4,224,agrre,,,,,1,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,4,224,agrre,,,,,1,1,,,,,,,,,,,,,Dry & Dead (1),
7/24/2023,12,2023,205,4,224,agrre,,,,,,1,,,,,,,,,,,,,Dead (1 &2),
8/2/2023,13,2023,214,4,224,agrre,,,,,,1,,,,,,,,,,,,,Dead (1 &2),
8/7/2023,14,2023,219,4,224,agrre,,,,,,1,,,,,,,,,,,,,Dead (1 &2),
8/15/2023,15,2023,227,4,224,agrre,,,,,,1,,,,,,,,,,,,,Dead (1 &2),
8/21/2023,16,2023,233,4,224,agrre,,,,,,1,,,,,,,,,,,,,Dead (1 &2),
8/28/2023,17,2023,240,4,224,agrre,,,,,,1,,,,,,,,,,,,,Dead (1 &2),
9/5/2023,18,2023,248,4,224,agrre,,,,,,1,,,,,,,,,,,,,Dead (1 &2),
9/11/2023,19,2023,254,4,224,agrre,,,,,,1,,,,,,,,,,,,,,
9/18/2023,20,2023,261,4,224,agrre,,,,,,1,,,,,,,,,,,,,,
9/26/2023,21,2023,269,4,224,agrre,,,,,,1,,,,,,,,,,,,,,
5/9/2023,1,2023,129,4,224,lesca,,,,,,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,4,224,lesca,1,,1,1,,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,4,224,lesca,,,,1,,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,4,224,lesca,,,,1,,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,4,224,lesca,,,,1,,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,4,224,lesca,,,,1,,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,4,224,lesca,,,,1,,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,4,224,lesca,,,,1,,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,4,224,lesca,,,,1,,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,4,224,lesca,,,,1,,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,4,224,lesca,,,,1,,1,,,,,,,,,,,,,,
7/24/2023,12,2023,205,4,224,lesca,,,,1,,1,,,,,,,,,,,,,,
8/2/2023,13,2023,214,4,224,lesca,,,,1,,1,1,,,,,,,,,,,,,
8/7/2023,14,2023,219,4,224,lesca,,,,1,,1,1,1,,,,,,,,,,,,
8/15/2023,15,2023,227,4,224,lesca,,,,1,,1,1,,1,,,,,,,,,,,
8/21/2023,16,2023,233,4,224,lesca,,,,1,,1,,,,,,,1,,1,,,,,
8/28/2023,17,2023,240,4,224,lesca,,,,1,,1,,,,,,,1,,1,,,,,
9/5/2023,18,2023,248,4,224,lesca,,,,1,,1,,,,,,,1,,1,1,,1,,
9/11/2023,19,2023,254,4,224,lesca,,,,1,,1,,,,,,,1,,1,1,,1,,
9/18/2023,20,2023,261,4,224,lesca,,,,1,,1,,,,,,,1,,1,1,,1,,
9/26/2023,21,2023,269,4,224,lesca,,,,1,,1,,,,,,,,,,1,,1,,
5/9/2023,1,2023,129,4,224,schsc,,,,,,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,4,224,schsc,,,,,,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,4,224,schsc,,,,,,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,4,224,schsc,,,,,,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,4,224,schsc,,,,,,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,4,224,schsc,,,,,,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,4,224,schsc,,,,,,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,4,224,schsc,,,,,,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,4,224,schsc,,,,,,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,4,224,schsc,,,,,,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,4,224,schsc,,,,,,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,4,224,schsc,,,,,,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,4,224,schsc,,,,,,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,4,224,schsc,,,,,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,4,224,schsc,,,,,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,4,224,schsc,,,,,,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,4,224,schsc,,,,,,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,4,224,schsc,,,,,,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,4,224,schsc,,,,,,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,4,224,schsc,,,,,,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,4,224,schsc,,,,,,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,4,224,solri,,,,,,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,4,224,solri,,,,,,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,4,224,solri,,,,,,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,4,224,solri,,,,,,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,4,224,solri,,,,,,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,4,224,solri,,,,,,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,4,224,solri,,,,,,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,4,224,solri,,,,,,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,4,224,solri,,,,,,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,4,224,solri,,,,,,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,4,224,solri,,,,,,1,,,,,,,,,,,,,,
7/24/2023,12,2023,205,4,224,solri,,,,,,1,,,,,,,,,,,,,,
8/2/2023,13,2023,214,4,224,solri,,,,,,1,,,,,,,,,,,,,,
8/7/2023,14,2023,219,4,224,solri,,,,,,1,,,,,,,,,,,,,,
8/15/2023,15,2023,227,4,224,solri,,,,,,1,,,,,,,,,,,,,,
8/21/2023,16,2023,233,4,224,solri,,,,,,1,,,,,,,,,,,,,,
8/28/2023,17,2023,240,4,224,solri,,,,,,1,,,,,,,,,,,,,,
9/5/2023,18,2023,248,4,224,solri,,,,,,1,,,,,,,,,,,,,,
9/11/2023,19,2023,254,4,224,solri,,,,,,1,,,,,,,,,,,,,,
9/18/2023,20,2023,261,4,224,solri,,,,,,1,,,,,,,,,,,,,,
9/26/2023,21,2023,269,4,224,solri,,,,,,1,,,,,,,,,,,,,,
5/9/2023,1,2023,129,4,226,agrre,,,,,,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,4,226,agrre,,,,,,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,4,226,agrre,,,,,,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,4,226,agrre,,,,,,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,4,226,agrre,,,,,,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,4,226,agrre,,,,,,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,4,226,agrre,,,,,,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,4,226,agrre,,,,,,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,4,226,agrre,,,,,,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,4,226,agrre,,,,,,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,4,226,agrre,,,,,,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,4,226,agrre,,,,,,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,4,226,agrre,,,,,,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,4,226,agrre,,,,,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,4,226,agrre,,,,,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,4,226,agrre,,,,,,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,4,226,agrre,,,,,,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,4,226,agrre,,,,,,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,4,226,agrre,,,,,,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,4,226,agrre,,,,,,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,4,226,agrre,,,,,,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,4,226,andge,1,1,1,1,1,1,,,,,,,,,,,,,,
5/16/2023,2,2023,136,4,226,andge,,,,1,1,1,,,,,,,,,,,,,,
5/22/2023,3,2023,142,4,226,andge,,,,1,1,1,,,,,,,,,,,,,,
5/31/2023,4,2023,151,4,226,andge,,,,1,1,1,,,,,,,,,,,,,,
6/6/2023,5,2023,157,4,226,andge,,,,1,1,1,,,,,,,,,,,,,,
6/13/2023,6,2023,164,4,226,andge,,,,1,1,1,,,,,,,,,,,,,,
6/20/2023,7,2023,171,4,226,andge,,,,1,1,1,,,,,,,,,,,,,,
6/27/2023,8,2023,178,4,226,andge,,,,1,1,1,,,,,,,,,,,,,,
7/3/2023,9,2023,184,4,226,andge,,,,1,1,1,,,,,,,,,,,,,,
7/10/2023,10,2023,191,4,226,andge,,,,1,1,1,,,,,,,,,,,,,,
7/18/2023,11,2023,199,4,226,andge,,,,1,1,1,,,,,,,,,,,,,,
7/24/2023,12,2023,205,4,226,andge,,,,1,1,1,,,,,,,,,,,,,,
8/2/2023,13,2023,214,4,226,andge,,,,1,1,1,,,,,,,,,,,,,,
8/7/2023,14,2023,219,4,226,andge,,,,1,1,1,,,,,,,,,,,,,,
8/15/2023,15,2023,227,4,226,andge,,,,1,1,1,,,,,,,,,,,,,,
8/21/2023,16,2023,233,4,226,andge,,,,1,1,1,1,,,,,,,1,,,,,,
8/28/2023,17,2023,240,4,226,andge,,,,1,1,1,,,,1,,,,1,,,,,,
9/5/2023,18,2023,248,4,226,andge,,,,1,1,1,,,,,,1,1,1,,,,,,
9/11/2023,19,2023,254,4,226,andge,,,,1,1,1,,,,,,,1,1,1,,,,,
9/18/2023,20,2023,261,4,226,andge,,,,1,1,1,,,,,,,1,1,1,,,,,
9/26/2023,21,2023,269,4,226,andge,,,,1,1,1,,,,,,,1,1,1,,,,,
5/9/2023,1,2023,129,4,226,broin,,,,,,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,4,226,broin,,,,,,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,4,226,broin,,,,,,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,4,226,broin,,,,,,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,4,226,broin,,,,,,,,,,,,,,,,,,,,
6/13/2023,6,2023,164,4,226,broin,,,,,,,,,,,,,,,,,,,,
6/20/2023,7,2023,171,4,226,broin,,,,,,,,,,,,,,,,,,,,
6/27/2023,8,2023,178,4,226,broin,,,,,,,,,,,,,,,,,,,,
7/3/2023,9,2023,184,4,226,broin,,,,,,,,,,,,,,,,,,,,
7/10/2023,10,2023,191,4,226,broin,,,,,,,,,,,,,,,,,,,,
7/18/2023,11,2023,199,4,226,broin,,,,,,,,,,,,,,,,,,,,
7/24/2023,12,2023,205,4,226,broin,,,,,,,,,,,,,,,,,,,,
8/2/2023,13,2023,214,4,226,broin,,,,,,,,,,,,,,,,,,,,
8/7/2023,14,2023,219,4,226,broin,,,,,,,,,,,,,,,,,,,,
8/15/2023,15,2023,227,4,226,broin,,,,,,,,,,,,,,,,,,,,
8/21/2023,16,2023,233,4,226,broin,,,,,,,,,,,,,,,,,,,,
8/28/2023,17,2023,240,4,226,broin,,,,,,,,,,,,,,,,,,,,
9/5/2023,18,2023,248,4,226,broin,,,,,,,,,,,,,,,,,,,,
9/11/2023,19,2023,254,4,226,broin,,,,,,,,,,,,,,,,,,,,
9/18/2023,20,2023,261,4,226,broin,,,,,,,,,,,,,,,,,,,,
9/26/2023,21,2023,269,4,226,broin,,,,,,,,,,,,,,,,,,,,
5/9/2023,1,2023,129,4,226,luppe,,,,,,,,,,,,,,,,,,,,
5/16/2023,2,2023,136,4,226,luppe,,,,,,,,,,,,,,,,,,,,
5/22/2023,3,2023,142,4,226,luppe,,,,,,,,,,,,,,,,,,,,
5/31/2023,4,2023,151,4,226,luppe,,,,,,,,,,,,,,,,,,,,
6/6/2023,5,2023,157,4,226,luppe,,,,,,,,,,,,,,,,,,,,
